Monarchbeachresort.com-0092-2016Redesign;en-US;m.facebook.com;22992;1;0
Broadmoor.com-0073-2016Redesign;en-US;tpc.googlesyndication.com;16728;1;0
Courtyardportlandcitycenter.com-0063-2015Redesign;en-US;www.google.com;14545;1;0
Broadmoor.com-0073-2016Redesign;en-US;www.google.com;16793;1;0
Halcyonhotelcherrycreek.com-0061-2015Redesign;en-US;www.google.com;23287;1;0
Broadmoor.com-0073-2016Redesign;en-US;tpc.googlesyndication.com;16728;1;0
Broadmoor.com-0073-2016Redesign;en-US;r.search.yahoo.com;16728;1;0
Broadmoor.com-0073-2016Redesign;en-US;login.nomadix.com:1111;16724;1;0
Broadmoor.com-0073-2016Redesign;en-US;login.nomadix.com:1111;16724;1;0
Delraysandsresort.com-0097-2016Redesign;en-US;delraysandsresort.net;27232;1;0
Delraysandsresort.com-0097-2016Redesign;en-US;delraysandsresort.net;27232;1;0
Broadmoor.com-0073-2016Redesign;en-US;www.google.com;16765;1;0
